,tmdb_id,name,original_name,keywords,airing_date,directors,cast,genres,number_of_seasons,number_of_episodes,episode_run_time,synopsis,popularity,average_rating,rating_count,networks,production_companies,cast_popularity
531,94425,The Lies Within,모두의 거짓말,detective;investigation;car accident;missing husband;politician death;political;suspense,2019-10-12,,Lee You-young;Lee Min-ki;On Ju-wan;Lee Jun-hyeok;Kim Si-eun;Yun Jong-seok;Kim Jong-soo,Mystery;Drama;Crime,1.0,16.0,60.0,Kim Seo-hui’s life is changed forever when her politician father dies in a car crash and her husband disappears – all in one day. She enters the world of politics and join hands with small-town detective Jo Tae-sik to uncover the truth when she finds out that the car crash might not have been an accident after all.,5.318,7.5,14.0,Netflix;OCN,Studio Dragon,30.816
532,14749,Damo,다모,martial arts;police;undercover;detective;investigation;romance;tragedy;period drama;historical;social injustice;joseon dynasty,2003-07-28,,Ha Ji-won;Kim Min-jun;Lee Seo-jin;Lee Moon-sik;No Hyeon-Hee;Park Young-kyu;Lee Han-wi;Kwon Oh-joong;Kwon Yong-woon;Byun Hee-bong;Jung Min-ah;Yun Mun-sik,Drama;Crime,1.0,14.0,64.0,"Damo is a 2003 South Korean fusion historical drama, starring Ha Ji-won, Lee Seo-jin, and Kim Min-joon. Set in the Joseon Dynasty, it tells the story of Chae-ok, a damo relegated to the low-status job of a female police detective who investigates crimes involving women of the upper class. Chae-ok shares a forbidden love with her mentor and superior Hwangbo Yoon, but while working undercover on a counterfeit ring case, she finds herself drawn to Jang Sung-baek, the mysterious leader of the rebel army she has infiltrated.

It aired on MBC from July 28 to September 9, 2003 on Mondays and Tuesdays at 21:55 for 14 episodes.",4.977,8.3,6.0,MBC,,38.039
533,41526,"Gye Baek, Warrior’s Fate",계백,historical;historical drama;ancient korea;korean history;chinese invasion of korea;7th century;baekje,2011-07-23,,Lee Seo-jin;Lee Hyun-woo;Cho Jae-hyun;Choi Won-hong;Noh Young-hak;Oh Yeon-soo;Song Ji-hyo;Jeon Min-seo;Park Eun-bin;Jin Tae-hyeon;Nam Da-reum;Seo Young-joo;Jeon No-min;Kim Dong-hee;Seo Beom-Sik;Cha In-pyo;Ahn Kil-kang;Hyomin;Lee Han-wi;Shin Eun-jung;Han Bo-bae;Jeong So-yeong,Drama;Action & Adventure,1.0,36.0,60.0,"Set in the Baekje kingdom in the mid-7th century, the drama chronicles the life and times of the storied warrior General Gyebaek who is remembered in history for leading Baekje's last stand against the Silla in the Battle of Hwangsanbeol.",5.299,7.1,4.0,MBC,,108.51500000000001
534,67273,Fantastic,판타스틱,romance;tragedy;showbiz,2016-09-02,,Kim Dong Gyun;Kim Hyun-joo;Joo Sang-wook;Park Si-yeon;Kim Tae-Hoon;Ji Soo;Jo Jae-yoon;Kim Young-min;Kim Jae-hwa;Yoon Ji-won;Kim Jung-nan;Kim Ji-young;Im Ji-gyu;So-jeong Yun;Chae Gook-hee;Oh Dong-min,Comedy;Drama,1.0,16.0,60.0,It tells the story of a successful drama writer whose life turns upside down after she discovers that she has a terminal illness and a famous actor who can't act.,5.284,5.1,12.0,JTBC,SLL;AStory;DramaHouse,58.025
535,129889,Moonshine,꽃 피면 달 생각하고,prohibition era;joseon dynasty,2021-12-20,,Yoo Seung-ho;Lee Hye-ri;Byeon Woo-seok;Kang Mi-na;Jang Gwang;Choi Won-young;Im Won-hee;Moon You-kang;Park Ah-in;Kim Gi-bang;Byeon Seo-yoon;Jung Sung-il;Kim Ji-ahn;Seo Ye-hwa;An Si-ha;Bae Yoo-ram;Jung Hyeon-jun;Lee Ki-taek,Comedy;Drama,1.0,16.0,70.0,"About human love against the backdrop of the most powerful alcohol prohibition period in the Joseon. The private prosecutor who comes to Seoul to raise the family, a poor man and his wife who start to make drinks to pay off their debts, and the prince who keeps going over the wall to drink; the drama is about three people who can end each other's lives fatefully encountering in front of a secret liquor warehouse.",4.603,8.9,8.0,KBS2,Monster Union,97.53400000000002
536,57278,Secret Love,비밀,revenge,2013-09-25,,Hwang Jung-eum;Ji Sung;Bae Soo-bin;Lee Da-hee;Lee Duck-hwa;Yang Jin-sung;Kang Nam-Gil;Lee Seung-joon;Yang Hee-kyung;Moon Ji-In;Ahn Ji-Hyun,Drama,1.0,16.0,65.0,A falsely accused Yoo Jung fights her innocence against her prosecutor's fiancee and an insane heir to a conglomerate.,3.555,7.882,17.0,KBS2,Content K,46.477000000000004
537,95216,Wanna Taste?,맛 좀 보실래요?,romance;food;telenovela;makjang,2019-11-11,,Shim Yi-young;Seo Do-young;Seo Ha-jun;Han Ga-Rim;Lee Hwi-hyang,Drama;Family,1.0,124.0,35.0,"Hae-Jin is 36-years-old. She is married to Jin-Sang, who is 6 years younger than her, and they have a daughter Yoo-Ri. Hae-Jin runs a restaurant that she took over from her father-in-law. She supported her husband Jin-Sang while he studied to enter a university. Because of Hae-Jin, Jin-Sang is now attending a prestigious university, but he has an affair with Joo-Ri. She is the young daughter of a rich family. Hae-Jin becomes aware of her husband's affair, but she doesn't want a divorce. Meanwhile, Dae-Gu appears in front Hae-Jin. Dae-Gu is a drama series writer. He was once in demand for his screenwriting, but his popularity has waned. His marriage life is not doing well either.",5.259,8.0,1.0,SBS,Celltrion Entertainment,10.39
538,47322,"Jang Ok Jung, Living in Love","장옥정, 사랑에 살다",politics;palace;harem;rivalry;tragedy;royalty;period drama;historical;joseon dynasty,2013-04-08,,Kim Tae-hee;Yoo Ah-in;Hong Soo-hyun;Jae Hee;Lee Sang-yeob;Han Seung-yeon;Sung Dong-il;Kim Sun-kyung;Kim Ha-eun;Ra Mi-ran;Yoon Yoo-sun;Chae Sang-woo;Baek Seung-hwan;Kwak Dong-yeon;Kim Se-in;You Sa-Ra,Drama,1.0,24.0,65.0,"Haute couture meets the high court in this drama based on Lady Jang Hui Bin, or Jang Ok Jung, one of the most celebrated royal concubines of the Joseon Dynasty. Lady Jang establishes herself as a coveted fashion designer who quickly finds herself sought after not only by fashionable noblewomen, but by the king himself. Political drama and the catwalk collide in this tale of fashioning dreams into reality!",5.253,7.8,3.0,SBS,STORY TV,95.39399999999999
539,94952,Gracious Revenge,우아한 모녀,revenge;telenovela;makjang,2019-11-04,,Kim Myung-soo;Choi Myung-gil;Baek Seung-Hee;Cha Ye-ryun;Kim Heung-soo,Drama,1.0,103.0,33.0,"Carrie Jung lost her husband and child. She now lives only take revenge on those responsible for their deaths. Carrie Jung raises Han Yoo Jin as a tool in her revenge plan. Han Yoo Jin is a smart and beautiful woman, but she falls in love with a man who she should not love.",5.232,8.0,1.0,KBS2,iWill Media,18.262999999999998
540,127358,The Veil,검은 태양,betrayal;agent;national intelligence service;nis,2021-09-17,,Namkoong Min;Park Ha-sun;Kim Ji-eun;Kim Byeong-gi;Lee Kyung-young;Jang Young-nam;Yu Oh-seong;Kim Jong-tae;Kim Min-sang;Kim Do-hyun;Kwon So-hyun;Jung Moon-sung;Hwang Hee;Jo Bok-rae;Park Jin-woo;Hyun Bong-sik;Jung Ji-yoon;Ok Ja-yeon;Ahn Seong-bong;Im Chul-hyung;Choi Hee-jin;Jung Young-hoon,Mystery;Drama;Crime;Action & Adventure,1.0,12.0,70.0,"Han Ji-hyuk, an NIS agent gone MIA, returns after one year to join a new team as he searches for his lost past.",5.228,7.944,18.0,MBC,MBC;ateod;3Mana Creative,90.89599999999999
